price,direction,strong,extras,link,scrapping_date,scrapping_page,description,time_ago,price_reduction,inmobiliario
1.800 € /mes,Piso con ascensor en Centro,Piso,"['3 habs.', '2 baños', '105 m²', '2ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/ascensor-se-aceptan-mascotas/181675592/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,"Se alquila magnífico piso en el centro histórico de Málaga, calle Santa María esquina con calle Correo Viejo, junto a plaza de la Constitución. Se alquila con cocina amueblada, baños y roperos en habitaciones. Altas calidades e inmejorable ubicación. También cuenta con trastero en el portal. Se exigen garantías salariales, abstenerse inmobiliarias.",Hace 61 días,,
1.550 € /mes,Casa adosada con 2 baños en Churriana,Casa adosada,"['3 habs.', '2 baños', '140 m²', 'Bajos']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/cortijo-de-maza-finca-monsalvez-el-olivar/181870905/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,"Precioso chalet adosado en una hermosa urbanización sita en Churriana.
Cuenta con sitio para aparcar, patio y zonas comunes (como piscina y juegos infantiles). 
Queda disponible en Marzo",Hace 46 días,,
350 € /mes,Apartamento con terraza en Campanillas,Apartamento,"['1 hab.', '1 baño', '43 m²', '1ª Planta', 'Terraza']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/terraza-amueblado/181786892/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,"Totalmente equipado, en Campanillas, junto al Parque Tecnológico de Andalucía PTA. Dispone de Internet, Aire Acond. Muy bien comunicado con Universidad Teatinos 5 min. y Málaga Centro 10 min. , Aeropuerto y Polígonos Industriales, hospital clínico Virgen de la Victoria y Guadalhorce. Tlf de contacto: . No se admiten animales.",Hace 51 días,,
1.900 € /mes,Casa adosada con terraza en Cruz de Humilladero,Casa adosada,"['3 habs.', '3 baños', '210 m²', 'Terraza', 'Calefacción']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/calefaccion-parking-jardin-terraza-trastero-amueblado-se-aceptan-mascotas/182033630/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,"Consta de:
- Porche para aparcar dentro de la casa aunque siempre hay parking delante de la casa.
-Dos plantas.
-La cocina totalmente equipada.
- Jardín zona cenador.
 y tiene otro jardín zona barbacoa con trastero.
-Una casa bar con todo equipado para reuniones al exterior.
-se puede poner piscina y jacuzzi.
-La casa bien orientada al suroeste muy tranquila y soleada.",Hace 31 días,,
1.200 € /mes,Apartamento con aire acondicionado en Churriana,Apartamento,"['2 habs.', '2 baños', '75 m²', 'Parking', 'Aire acondicionado']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-parking-jardin-parking/181880720/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,"Vivienda en planta baja con 2 habitaciones y 2 Baños con jardín privado de 30 m2, la vivienda esta como nueva, dispone de parking privado comunitario, con zonas comunes, como piscinas, y parque infantil, un entorno entre pinares con todas su tranquilidad, no dude en visitarlo.",Hace 38 días,,Inmuebles STRAND PROPERTIES
1.300 € /mes,"Piso en Paseo Paseo Martiricos, 30, Martiricos - La Roca",Piso,"['1 hab.', '1 baño', '54 m²', 'Ascensor', 'Parking']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-calefaccion-trastero-zona-comunitaria-ascensor-piscina-parking/182160301/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,,Hace 14 días,,
3.300 € /mes,"Casa o chalet en Calle Balcón, Este",Casa o chalet,"['5 habs.', '4 baños', '350 m²', 'Terraza', 'Piscina']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio-piscina-amueblado-television-internet/162175971/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,,Hace 815 días,,
1.700 € /mes,"Piso en Avenida Dolores Rodríguez de Aragón, 11, Teatinos - Universidad",Piso,"['4 habs.', '2 baños', '125 m²', 'Ascensor', 'Parking']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-calefaccion-terraza-trastero-zona-comunitaria-ascensor-piscina-amueblado-parking/178366955/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,,Hace 261 días,,
1.500 € /mes,"Casa o chalet en Calle Princesa Irene, 32, Este",Casa o chalet,"['2 habs.', '2 baños', '100 m²', 'Terraza', 'Calefacción']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-calefaccion-jardin-terraza-trastero-no-amueblado/178186546/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,,Hace 276 días,,
1.200 € /mes,"Piso en Calle Hamlet, 19, Teatinos - Universidad",Piso,"['3 habs.', '2 baños', '110 m²', 'Parking', 'Calefacción']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-calefaccion-parking-patio-amueblado-parking/179202937/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,,Hace 178 días,,
780 € /mes,"Piso en Calle Ildefonso Marzo, 8, Carretera de Cádiz",Piso,"['1 hab.', '1 baño', '70 m²', 'Ascensor', 'Parking']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-calefaccion-ascensor-amueblado-parking-television-internet/181660835/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,"Piso de un dormitorio disponible para marzo, bien ubicado , completamente amueblado.
Más información escribir por WhatsApp.
gracias.",Hace 56 días,,
850 € /mes,"Piso en Alameda de Capuchinos, 26, Centro",Piso,"['2 habs.', '2 baños', '70 m²', 'Ascensor', 'Aire acondicionado']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-ascensor-amueblado-television-internet/181235164/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,"Piso en planta 6, última planta. 2 habitaciones, cada una con baño completo en suite. Salon con comedor y cocina americana abierta al salón. Tiene un peque patio interior donde está el termo, de butano. La aoztea comunitaria de muy facil acceso desde la vivienda",Hace 108 días,,
1.100 € /mes,"Piso en Calle Eduardo Carvajal, 7, Cruz de Humilladero",Piso,"['3 habs.', '2 baños', '116 m²', 'Ascensor', 'Terraza']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-terraza-ascensor-amueblado/177963182/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,"Amplio y luminoso Piso, todo exterior. 
Muy cerca de paradas de metro, tren y bus. Cerca de supermercados y otros servicios de interés.
Tres dormitorios completos, 1 baño completo y 1 un aseo con columna de ducha hidromasaje.
Dormitorios, Entradita, Salón y Pasillo con parquet.",Hace 296 días,,
1.150 € /mes,"Piso en Calle Ingeniero de la Torre Acosta, 30, Cruz de Humilladero",Piso,"['3 habs.', '1 baño', '95 m²', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/ascensor-no-amueblado/178860221/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,En obras reformadose,Hace 212 días,,
830 € /mes,"Piso en Calle Manuel Altolaguirre, 30, Carretera de Cádiz",Piso,"['1 hab.', '1 baño', '60 m²', 'Ascensor', 'Calefacción']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-calefaccion-zona-comunitaria-ascensor-amueblado-television-internet/181144457/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,"Piso disponible para últimos de febrero.
Cocina completa y equipada, salón y dormitorio amueblados y equipados.
Más información escribir por WhatsApp, no llamadas porfavor.",Hace 117 días,,
1.200 € /mes,"Piso en Calle Peña, 9, Centro",Piso,"['3 habs.', '1 baño', '87 m²', 'Aire acondicionado']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado/179090646/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,"Piso para contrato de alquiler de vivienda habitual. Está ubicado en pleno centro histórico de Málaga, a un minuto andando del Teatro Cervantes. También está a unos 7 minutos andando de las facultades de la universidad de El Ejido. 
Si te gusta tenerlo todo a mano y vivir en pleno centro histórico de Málaga, sin necesidad de vehículo y poder moverte andando, este es tu sitio. En el mismo centro de la ciudad están todos los servicios de transporte público de Málaga.

La vivienda ha sido recientemente reformada al 100%, fontanería, electricidad y todo completamente nuevo por lo que el inquilino estrena la vivienda por dentro.
La cocina está completamente equipada con vitrocerámica, termo eléctrico, nevera, lavadora y lavavajillas y el piso se entrega sin muebles, pero se pondrán armarios. 

El portal del edificio se va a reformar completamente en los próximos meses, dicha reforma ya está aprobada por la comunidad de propietarios y las obras ya tienen fecha de comienzo programada.

Se hará un seguro de impago de alquiler por lo que el inquilino tendrá que aportar la documentación que la aseguradora solicite para su evaluación: nóminas y contrato de trabajo, entre otros. 
Se podrá contemplar un contrato de temporada siempre y cuando se justifique la necesidad temporal de vivienda, por ejemplo profesores o funcionarios con un contrato de trabajo temporal.",Hace 188 días,,
A consultar,"Piso en Paseo del Parque, 85, Centro",Piso,"['1 hab.', '1 baño']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/ensanche-centro-puerto/177330598/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,,Hace 348 días,,
980 € /mes,"Piso en Calle Victoria, 29, Centro",Piso,"['2 habs.', '1 baño', '80 m²']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/amueblado/182243064/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,"La Victoria , piso de dos dormitorios , zona familiar y bien comunicada , cercana al centro y la universidad, paradas de autobuses, colegios y accesos a la autovía, 980€ incluidos los gastos de comunidad. 653749759.",Hace 9 días,,
635 € /mes,"Apartamento en Plaza de la Merced, 19, Centro",Apartamento,"['1 hab.', '1 baño', '50 m²']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/amueblado/182243102/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,"La Merced, apartamento un dormitorio independiente , reformado  , bien situado , electrodomésticos , 635€, comunidad incluida en el precio. 5 19089.665051878.",Hace 9 días,,
650 € /mes,"Apartamento en Calle Bailén, 26, Bailén - Miraflores",Apartamento,"['1 hab.', '1 baño', '50 m²']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/amueblado/182278015/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,"Bailen , apartamento un dormitorio independiente , reformado , amueblado , zona tranquila y bien comunicada , 650€ incluida la comunidad. 665051878.",Hace 5 días,,
585 € /mes,"Apartamento en Calle Cristo de la Epidemia, 54, Centro",Apartamento,"['1 hab.', '1 baño', '50 m²']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/amueblado/182277513/d?from=list,17-03-2024 | 11:45,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/17,"Cristo de la Epidemia , apartamento amueblado , buen estado , completo, paradas de autobuses y tiendas cerca, 585€ incluidos los gastos de comunidad. 692491615.",Hace 5 días,,
860 € /mes,"Piso en Avenida de José Ortega y Gasset, 304, Cruz de Humilladero",Piso,"['2 habs.', '1 baño', '80 m²']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/amueblado/182277664/d?from=list,17-03-2024 | 11:46,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/18,"Avenida Ortega y Gasset , piso de dos dormitorios , amueblado , completo, bien situado , paradas de autobuses , metro , rodeada de tiendas y colegios , 860€, comunidad incluida .653749759.",Hace 5 días,,
A consultar,"Piso en Calle Sondalezas, 1, Bailén - Miraflores",Piso,"['2 habs.', '1 baño']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/la-florida-parque-norte/181511113/d?from=list,17-03-2024 | 11:46,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/18,"Pisos en venta y alquiler directamente de entidad bancaria,en toda Málaga y provincia.",Hace 71 días,,
19.500 € /mes,Casa o chalet con terraza en Cruz de Humilladero,Casa o chalet,"['6 habs.', '6 baños', '388 m²', 'Terraza', 'Aire acondicionado']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-terraza/182348741/d?from=list,17-03-2024 | 11:46,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/18,"REF: 108821

Disponible desde ya

Fantastico casa en alquiler con superficie de 388m². con orientacion sur

La vivienda se entrega amueblada y en buen estado de conservación.

Distribuida en:
- salón comedor
- 6 habitaciones (6 dobles)
- 6 baños completos
- balcon
- terraza
- cocina equipada
- piscina (Comunitaria)
- jardin (Comunitario)
- parking
- trastero

Dispone de aire acondicionado y calefaccion.

Gastos de comunidad e IBI incluidos en el precio.

Se aceptan mascotas

Finca sin ascensor



Para más información, contactar con el equipo de Area Casa.",Hace 3 días,,Inmuebles AREA CASA
1.200 € /mes,Piso con terraza en Bailén - Miraflores,Piso,"['2 habs.', '1 baño', '90 m²', '8ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/parking-jardin-terraza-ascensor-amueblado/181786722/d?from=list,17-03-2024 | 11:46,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/18,"Piso con vistas increíbles de toda Málaga un octavo piso junto avenida Carlos haya al lado del hospital Carlos haya 
Urbanización privada con garage incluido
Magnífica terraza, todo exterior 
NO NEGOCIABLE",Hace 51 días,,
750 € /mes,Apartamento con 1 baño en Carretera de Cádiz,Apartamento,"['2 habs.', '1 baño', '55 m²', 'Bajos']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/amueblado/182262527/d?from=list,17-03-2024 | 11:46,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/18,piso en muy buenas condiciones serca de paradas de autobuses y el metro y supermercados y mercado de huelin NO SEASECTAN MAS COTAS Y SOLO PAREJA SIN ÑIÑOS LOCIENTO SOLO LLAMADAS,Hace 14 días,,
890 € /mes,Piso con 1 baño en Bailén - Miraflores,Piso,"['1 hab.', '1 baño', '70 m²', '1ª Planta']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/parking-amueblado/182238150/d?from=list,17-03-2024 | 11:46,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/18,Dúplex a estrenar para pareja con solvencia. Ingresos demostrables no se aceptan mascotas para entrar ya larga temporada 890. Gastos aparte información y vídeos y fotos por privado,Hace 16 días,,
800 € /mes,Piso con 1 baño en Carretera de Cádiz,Piso,"['3 habs.', '1 baño', '85 m²', '1ª Planta']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/martin-carpena-torre-del-rio/181889388/d?from=list,17-03-2024 | 11:46,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/18,casa en muy buen estado serca de paradero de buses y supermercados solo llamadas para estudiantes o funcionarios porfavor llamar gracias,Hace 45 días,,
